name,latitude,longitude,info
Arizona Bar e Lanches,-23.5406381,-46.6297159,"{""@id"": ""node/5129855294"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""407"", ""addr:postcode"": ""01024-100"", ""addr:street"": ""Rua da Cantareira"", ""amenity"": ""bar"", ""fast_food"": ""yes"", ""name"": ""Arizona Bar e Lanches""}"
Escritõri,-23.8189272,-45.3766723,"{""@id"": ""node/5130453922"", ""amenity"": ""bar"", ""name"": ""Escrit\u00f5ri""}"
ToroLocco Bar,-3.7792134,-38.5598323,"{""@id"": ""node/5132024029"", ""addr:city"": ""Fortaleza"", ""addr:housenumber"": ""643"", ""addr:postcode"": ""60740005"", ""addr:street"": ""Avenida Doutor Silas Munguba"", ""addr:suburb"": ""Parangaba"", ""amenity"": ""bar"", ""name"": ""ToroLocco Bar"", ""outdoor_seating"": ""yes""}"
Le Champ,-23.634651,-46.7332549,"{""@id"": ""node/5133933722"", ""amenity"": ""restaurant"", ""name"": ""Le Champ""}"
Sushi Naoto,-23.6352355,-46.7339464,"{""@id"": ""node/5133934121"", ""amenity"": ""restaurant"", ""name"": ""Sushi Naoto""}"
Paquero Quero,-3.7396084,-38.5408959,"{""@id"": ""node/5135622885"", ""addr:city"": ""Fortaleza"", ""addr:housenumber"": ""2835"", ""addr:postcode"": ""60040-215"", ""addr:street"": ""Avenida 13 de Maio"", ""addr:suburb"": ""Benfica"", ""amenity"": ""pub"", ""name"": ""Paquero Quero"", ""outdoor_seating"": ""no"", ""phone"": ""+55 85 99682 0322""}"
Pé Na Areia,-23.1411838,-44.1664789,"{""@id"": ""node/5135633398"", ""amenity"": ""restaurant"", ""name"": ""P\u00e9 Na Areia""}"
Camoka,-23.2200262,-44.7113647,"{""@id"": ""node/5135634649"", ""amenity"": ""pub"", ""name"": ""Camoka""}"
Bar do Coco,-23.5566033,-46.6860808,"{""@id"": ""node/5137256572"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""68A"", ""addr:postcode"": ""05436-100"", ""addr:street"": ""Rua Gon\u00e7alo Afonso"", ""amenity"": ""bar"", ""name"": ""Bar do Coco""}"
Suco,-3.1327263,-60.0207884,"{""@id"": ""node/5137529421"", ""amenity"": ""restaurant"", ""name"": ""Suco""}"
Raizes,-13.0070706,-38.5253466,"{""@id"": ""node/5138228645"", ""amenity"": ""restaurant"", ""check_date"": ""2024-08-22"", ""cuisine"": ""international"", ""level"": ""0"", ""name"": ""Raizes"", ""self_service"": ""yes"", ""source"": ""survey""}"
Mao Tai,-13.0070701,-38.5252078,"{""@id"": ""node/5138228647"", ""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""level"": ""0"", ""name"": ""Mao Tai"", ""ref"": ""134"", ""self_service"": ""yes"", ""source"": ""survey""}"
Rabbund Grill,-13.0070688,-38.5248891,"{""@id"": ""node/5138228652"", ""amenity"": ""restaurant"", ""level"": ""0"", ""name"": ""Rabbund Grill"", ""ref"": ""128"", ""source"": ""survey""}"
Beach Stop,-13.0070708,-38.525394,"{""@id"": ""node/5138228653"", ""amenity"": ""bar"", ""level"": ""0"", ""name"": ""Beach Stop"", ""source"": ""survey""}"
Monalisa,-13.0067061,-38.5251682,"{""@id"": ""node/5138228655"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""level"": ""0"", ""name"": ""Monalisa"", ""ref"": ""140"", ""source"": ""survey""}"
Licuri,-13.0067063,-38.5252165,"{""@id"": ""node/5138228656"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""level"": ""0"", ""name"": ""Licuri"", ""ref"": ""139"", ""source"": ""survey""}"
Eddie,-13.0067067,-38.5253077,"{""@id"": ""node/5138228657"", ""amenity"": ""restaurant"", ""cuisine"": ""burger"", ""level"": ""0"", ""name"": ""Eddie"", ""ref"": ""139"", ""source"": ""survey""}"
Baby Beef Express,-13.0067068,-38.5253533,"{""@id"": ""node/5138228658"", ""amenity"": ""restaurant"", ""cuisine"": ""steak_house"", ""level"": ""0"", ""name"": ""Baby Beef Express"", ""source"": ""survey""}"
Mao Tai,-13.0067055,-38.5250281,"{""@id"": ""node/5138228660"", ""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""level"": ""0"", ""name"": ""Mao Tai"", ""self_service"": ""yes"", ""source"": ""survey""}"
Califa,-13.0067052,-38.5249396,"{""@id"": ""node/5138228661"", ""amenity"": ""restaurant"", ""check_date"": ""2024-08-22"", ""cuisine"": ""arab"", ""level"": ""0"", ""name"": ""Califa"", ""self_service"": ""yes"", ""source"": ""survey""}"
Azeite Doce,-13.0067065,-38.5252601,"{""@id"": ""node/5138228663"", ""amenity"": ""restaurant"", ""cuisine"": ""international"", ""level"": ""0"", ""name"": ""Azeite Doce"", ""self_service"": ""yes"", ""source"": ""survey""}"
Mr Sheik,-13.0067059,-38.525122,"{""@id"": ""node/5138228664"", ""amenity"": ""restaurant"", ""cuisine"": ""arab"", ""level"": ""0"", ""name"": ""Mr Sheik"", ""ref"": ""141"", ""self_service"": ""yes"", ""source"": ""survey""}"
Hisashi Bar,-23.5019697,-45.1254136,"{""@id"": ""node/5138761982"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Hisashi Bar"", ""outdoor_seating"": ""yes""}"
Veleiro,-12.9997948,-38.531096,"{""@id"": ""node/5139525737"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""contact:instagram"": ""https://www.instagram.com/restauranteveleiro"", ""cuisine"": ""international"", ""diet:vegetarian"": ""yes"", ""name"": ""Veleiro"", ""opening_hours"": ""Tu-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-19:00"", ""phone"": ""+55 71 21059131"", ""reservation"": ""recommended"", ""website"": ""https://yachtclubedabahia.com.br/restauranteveleiro/""}"
Bar dois irmãos,-23.6132714,-46.677523,"{""@id"": ""node/5139974821"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""04614-010"", ""addr:street"": ""Rua Dem\u00f3stenes"", ""amenity"": ""bar"", ""name"": ""Bar dois irm\u00e3os"", ""name:en"": ""Bar two brothers"", ""name:pt"": ""Bar dois irm\u00e3os"", ""phone"": ""11 5096 1927""}"
Splash Pizza,-3.1309027,-60.023783,"{""@id"": ""node/5141617721"", ""amenity"": ""restaurant"", ""internet_access"": ""wlan"", ""name"": ""Splash Pizza""}"
Tacacaria Amazonia,-3.1298632,-60.0230853,"{""@id"": ""node/5141617722"", ""amenity"": ""restaurant"", ""name"": ""Tacacaria Amazonia""}"
Hikari Gourmet,-3.7368813,-38.5582174,"{""@id"": ""node/5141626326"", ""addr:city"": ""Fortaleza"", ""addr:housenumber"": ""288"", ""addr:street"": ""Rua General Piragibe"", ""addr:suburb"": ""Parquel\u00e2ndia"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza;sushi"", ""delivery"": ""yes"", ""name"": ""Hikari Gourmet"", ""opening_hours"": ""Mo-Su 18:00-24:00""}"
Sushi Agora,-3.7339335,-38.5497768,"{""@id"": ""node/5141628797"", ""addr:city"": ""Fortaleza"", ""addr:housenumber"": ""88"", ""addr:street"": ""Rua Professor Nogueira"", ""addr:suburb"": ""Parque Arax\u00e1"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""delivery"": ""yes"", ""name"": ""Sushi Agora"", ""opening_hours"": ""11:00-14:00,18:00-23:00"", ""outdoor_seating"": ""yes"", ""takeaway"": ""yes""}"
Cardinale Pizzaria,-3.730497,-38.5518611,"{""@id"": ""node/5141663508"", ""addr:city"": ""Fortaleza"", ""addr:housenumber"": ""1185"", ""addr:street"": ""Avenida Padre Anchieta"", ""addr:suburb"": ""S\u00e3o Gerardo"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""delivery"": ""yes"", ""name"": ""Cardinale Pizzaria"", ""opening_hours"": ""Tu-Su 16:00-23:00"", ""takeaway"": ""yes""}"
Viena,-23.4263996,-46.4844599,"{""@id"": ""node/5141971121"", ""amenity"": ""restaurant"", ""name"": ""Viena""}"
Vitaminado Sucos,-23.5477436,-46.6903582,"{""@id"": ""node/5142753728"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""55"", ""addr:postcode"": ""05440-050"", ""addr:street"": ""Rua Marinho Falc\u00e3o"", ""amenity"": ""restaurant"", ""name"": ""Vitaminado Sucos"", ""outdoor_seating"": ""yes""}"
Lanchoete Vila Madalena,-23.547567,-46.6899809,"{""@id"": ""node/5142766521"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""17"", ""addr:postcode"": ""05440-050"", ""addr:street"": ""Rua Marinho Falc\u00e3o"", ""amenity"": ""restaurant"", ""cuisine"": ""burger;sandwich"", ""name"": ""Lanchoete Vila Madalena"", ""outdoor_seating"": ""yes""}"
Clássico Beach Club Urca,-22.9496592,-43.1563349,"{""@id"": ""node/5142775690"", ""amenity"": ""pub"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""microbrewery"": ""no"", ""name"": ""Cl\u00e1ssico Beach Club Urca"", ""outdoor_seating"": ""yes"", ""smoking"": ""no"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""camera"", ""wheelchair"": ""no""}"
Raul Carnes e Bebidas,-3.7358029,-38.5582379,"{""@id"": ""node/5149913991"", ""amenity"": ""bar"", ""name"": ""Raul Carnes e Bebidas"", ""outdoor_seating"": ""yes""}"
Lêpizza,-3.7347291,-38.5586938,"{""@id"": ""node/5149931237"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""L\u00eapizza"", ""takeaway"": ""yes""}"
Cearoca Bar,-3.7357621,-38.5674463,"{""@id"": ""node/5149938221"", ""amenity"": ""bar"", ""name"": ""Cearoca Bar"", ""outdoor_seating"": ""yes""}"
North Chopp,-3.7356103,-38.5674693,"{""@id"": ""node/5149940165"", ""amenity"": ""restaurant"", ""delivery"": ""yes"", ""name"": ""North Chopp""}"
Austin Pub,-3.7414853,-38.4944073,"{""@id"": ""node/5149965291"", ""amenity"": ""bar"", ""name"": ""Austin Pub""}"
Uau! Pizza,-3.7324763,-38.4899976,"{""@id"": ""node/5149973392"", ""amenity"": ""restaurant"", ""name"": ""Uau! Pizza""}"
Cozinha Mágica,-3.739228,-38.5405598,"{""@id"": ""node/5150061863"", ""amenity"": ""restaurant"", ""level"": ""1"", ""name"": ""Cozinha M\u00e1gica""}"
Severinas,-3.7391571,-38.5404943,"{""@id"": ""node/5150093639"", ""amenity"": ""restaurant"", ""level"": ""1"", ""name"": ""Severinas""}"
Mirante da Gamboa,-12.9843698,-38.5204777,"{""@id"": ""node/5152474798"", ""amenity"": ""pub"", ""name"": ""Mirante da Gamboa""}"
Chez Bernard,-12.9846003,-38.520922,"{""@id"": ""node/5152476351"", ""amenity"": ""restaurant"", ""cuisine"": ""french"", ""name"": ""Chez Bernard""}"
Boteco São Paulo,-23.5416453,-46.6901842,"{""@id"": ""node/5152551221"", ""amenity"": ""pub"", ""name"": ""Boteco S\u00e3o Paulo""}"
Pizza 10,-23.5406616,-46.6903894,"{""@id"": ""node/5152551321"", ""amenity"": ""restaurant"", ""name"": ""Pizza 10""}"
Lanchonete Esquina Pompeia,-23.5337768,-46.6873338,"{""@id"": ""node/5152551323"", ""amenity"": ""pub"", ""check_date"": ""2023-11-02"", ""name"": ""Lanchonete Esquina Pompeia""}"
Caprixo Caprixado,-22.8458573,-43.310363,"{""@id"": ""node/5153933221"", ""addr:housenumber"": ""507"", ""addr:street"": ""Rua Marco Polo"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian"", ""name"": ""Caprixo Caprixado""}"
Churrascaria Roma,-13.0110475,-38.4914484,"{""@id"": ""node/5154041922"", ""amenity"": ""restaurant"", ""internet_access"": ""wlan"", ""name"": ""Churrascaria Roma""}"
Me Gusta,-13.0106834,-38.4895853,"{""@id"": ""node/5154074236"", ""addr:housenumber"": ""110"", ""addr:street"": ""Rua Juazeiro"", ""amenity"": ""restaurant"", ""cuisine"": ""mexican"", ""name"": ""Me Gusta"", ""website"": ""http://www.megustasabormexicano.com.br/""}"
A Porteira,-12.998159,-38.4631532,"{""@id"": ""node/5154117622"", ""amenity"": ""restaurant"", ""name"": ""A Porteira""}"
Palhoça do Caranguejo,-13.0060407,-38.4583865,"{""@id"": ""node/5154129232"", ""amenity"": ""restaurant"", ""name"": ""Palho\u00e7a do Caranguejo""}"
Bagdio Pizzaria,-13.0060077,-38.4581811,"{""@id"": ""node/5154129427"", ""amenity"": ""restaurant"", ""name"": ""Bagdio Pizzaria""}"
Wanted Pub Salvador,-13.0114668,-38.4904665,"{""@id"": ""node/5154163047"", ""addr:city"": ""Salvador"", ""addr:housenumber"": ""369"", ""addr:postcode"": ""41950-610"", ""addr:street"": ""Rua Conselheiro Pedro Luiz"", ""addr:suburb"": ""Rio Vermelho"", ""amenity"": ""bar"", ""name"": ""Wanted Pub Salvador""}"
Confraria do França,-13.0108791,-38.4935815,"{""@id"": ""node/5154163049"", ""amenity"": ""restaurant"", ""name"": ""Confraria do Fran\u00e7a""}"
Gattai,-13.0060092,-38.5244062,"{""@id"": ""node/5155750402"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""level"": ""0"", ""name"": ""Gattai"", ""self_service"": ""yes"", ""source"": ""survey""}"
Ilha Camarões,-8.1168027,-34.8936297,"{""@id"": ""node/5155996132"", ""amenity"": ""restaurant"", ""name"": ""Ilha Camar\u00f5es""}"
Cervejaria Alphaiate,-8.1044783,-34.8872121,"{""@id"": ""node/5155996134"", ""addr:city"": ""Recife"", ""addr:suburb"": ""Boa Viagem"", ""amenity"": ""pub"", ""check_date"": ""2023-03-30"", ""name"": ""Cervejaria Alphaiate"", ""outdoor_seating"": ""yes""}"
Bar Recanto dos Amigos,-3.80252,-38.5628492,"{""@id"": ""node/5156235840"", ""addr:city"": ""Fortaleza"", ""addr:housenumber"": ""301"", ""addr:street"": ""Rua 4"", ""addr:suburb"": ""Maraponga"", ""amenity"": ""pub"", ""name"": ""Bar Recanto dos Amigos"", ""outdoor_seating"": ""yes""}"
Pub dos Ingleses,-3.8035822,-38.5638836,"{""@id"": ""node/5156243832"", ""addr:city"": ""Fortaleza"", ""addr:housenumber"": ""385"", ""addr:street"": ""Rua 1"", ""addr:suburb"": ""Maraponga"", ""amenity"": ""pub"", ""name"": ""Pub dos Ingleses"", ""outdoor_seating"": ""yes"", ""smoking"": ""outside""}"
Camarão D'ellas,-3.8081516,-38.5580483,"{""@id"": ""node/5156320660"", ""addr:city"": ""Fortaleza"", ""addr:street"": ""Avenida Benjamin Brasil"", ""addr:suburb"": ""Maraponga"", ""amenity"": ""restaurant"", ""name"": ""Camar\u00e3o D'ellas"", ""outdoor_seating"": ""yes""}"
Restaurante Chabocão,-23.7262625,-46.5609215,"{""@id"": ""node/5157012118"", ""addr:city"": ""S\u00e3o Bernardo do Campo"", ""addr:country"": ""BR"", ""addr:street"": ""Avenida Capit\u00e3o Casa"", ""addr:suburb"": ""Parque Espacial"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""name"": ""Restaurante Chaboc\u00e3o""}"
Corleone,-19.9281294,-43.9367155,"{""@id"": ""node/5157330721"", ""amenity"": ""bar"", ""name"": ""Corleone""}"
Oliva Gourmet,-13.0063375,-38.5240694,"{""@id"": ""node/5157871900"", ""amenity"": ""restaurant"", ""check_date"": ""2024-08-22"", ""cuisine"": ""international"", ""level"": ""0"", ""name"": ""Oliva Gourmet"", ""source"": ""survey"", ""wheelchair"": ""yes""}"
Outback Steakhouse,-13.0059481,-38.524071,"{""@id"": ""node/5157871901"", ""amenity"": ""restaurant"", ""brand"": ""Outback Steakhouse"", ""brand:wikidata"": ""Q1064893"", ""cuisine"": ""american;steak"", ""level"": ""0"", ""name"": ""Outback Steakhouse"", ""source"": ""survey""}"
Tokai,-13.0062996,-38.5238516,"{""@id"": ""node/5157871904"", ""amenity"": ""restaurant"", ""check_date"": ""2024-08-22"", ""cuisine"": ""asian"", ""level"": ""0"", ""name"": ""Tokai"", ""source"": ""survey""}"
Artesanali,-13.0058801,-38.5238534,"{""@id"": ""node/5157871906"", ""amenity"": ""restaurant"", ""check_date"": ""2024-08-22"", ""diet:gluten_free"": ""yes"", ""diet:vegetarian"": ""yes"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""level"": ""0"", ""name"": ""Artesanali"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""source"": ""survey""}"
La Lupa,-13.0059912,-38.5238529,"{""@id"": ""node/5157871907"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""level"": ""0"", ""name"": ""La Lupa"", ""source"": ""survey""}"
Yemanjá,-13.0057481,-38.5238539,"{""@id"": ""node/5157871910"", ""amenity"": ""restaurant"", ""cuisine"": ""regional"", ""level"": ""0"", ""name"": ""Yemanj\u00e1"", ""source"": ""survey""}"
Sabor do Sul,-12.9728249,-38.4295968,"{""@id"": ""node/5158087921"", ""amenity"": ""restaurant"", ""diet:vegetarian"": ""yes"", ""name"": ""Sabor do Sul"", ""opening_hours"": ""PH,Mo-Su 18:00-23:00""}"
Xodozinho do km35,-22.8290686,-43.6165119,"{""@id"": ""node/5158751421"", ""addr:housenumber"": ""2"", ""addr:street"": ""Rodovia Luiz Henrique Rezende Novaes"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian"", ""name"": ""Xodozinho do km35"", ""opening_hours"": ""Mo-Su 10:00-15:00""}"
Espaço Carmela,-25.4275266,-49.2727683,"{""@id"": ""node/5159066922"", ""addr:housenumber"": ""72"", ""addr:postcode"": ""80020-170"", ""addr:street"": ""Rua Doutor Claudino dos Santos"", ""amenity"": ""restaurant"", ""cuisine"": ""brazilian"", ""name"": ""Espa\u00e7o Carmela"", ""phone"": ""+55 41 3779-3979"", ""website"": ""http://espacocarmela.com.br""}"
Sukya,-23.5595451,-46.6618206,"{""@id"": ""node/5159257321"", ""addr:city"": ""S\u00e3o Paulo"", ""addr:housenumber"": ""1954"", ""addr:postcode"": ""01412-000"", ""addr:street"": ""Rua Augusta"", ""amenity"": ""restaurant"", ""check_date"": ""2024-04-26"", ""name"": ""Sukya""}"
DaGosto,-22.9092052,-43.1782069,"{""@id"": ""node/5159290024"", ""amenity"": ""restaurant"", ""name"": ""DaGosto""}"
Pizzaria Ideal,-23.6462866,-46.6632981,"{""@id"": ""node/5159436074"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Pizzaria Ideal"", ""wheelchair"": ""yes""}"
Pizzaria Fettuccine,-23.6595747,-46.6630232,"{""@id"": ""node/5159438405"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Pizzaria Fettuccine""}"
La Taperia,-13.0108173,-38.4945774,"{""@id"": ""node/5159984123"", ""addr:city"": ""Salvador"", ""addr:housenumber"": ""251"", ""addr:street"": ""Rua da Paci\u00eancia"", ""addr:suburb"": ""Rio Vermelho"", ""air_conditioning"": ""yes"", ""amenity"": ""restaurant"", ""cuisine"": ""spanish;tapas"", ""diet:vegetarian"": ""yes"", ""name"": ""La Taperia"", ""outdoor_seating"": ""yes"", ""phone"": ""+557133346871"", ""wheelchair"": ""limited""}"
Ki-Mukeka,-13.0105369,-38.4657125,"{""@id"": ""node/5159998121"", ""amenity"": ""restaurant"", ""name"": ""Ki-Mukeka""}"
Gouranga Veggie,-22.9122804,-43.1831438,"{""@id"": ""node/5161154208"", ""addr:city"": ""Rio de Janeiro"", ""addr:housenumber"": ""625"", ""addr:postcode"": ""20231-014"", ""addr:street"": ""Avenida Gomes Freire"", ""addr:suburb"": ""Lapa"", ""amenity"": ""restaurant"", ""diet:vegetarian"": ""only"", ""level"": ""1"", ""name"": ""Gouranga Veggie"", ""phone"": ""+55 21 2252-6052""}"
Papo de anjo,-19.9200722,-43.9502817,"{""@id"": ""node/5161422221"", ""amenity"": ""restaurant"", ""name"": ""Papo de anjo""}"
compão,-22.9022029,-43.1775412,"{""@id"": ""node/5162175922"", ""amenity"": ""restaurant"", ""name"": ""comp\u00e3o""}"
Empório Árabe d'Hana,-19.9227023,-43.9425573,"{""@id"": ""node/5165705253"", ""amenity"": ""restaurant"", ""cuisine"": ""arab"", ""diet:vegan"": ""yes"", ""diet:vegetarian"": ""yes"", ""name"": ""Emp\u00f3rio \u00c1rabe d'Hana""}"
Cervejaria Viela,-19.9170428,-43.9036126,"{""@id"": ""node/5166557323"", ""addr:housenumber"": ""222"", ""addr:street"": ""Rua Juramento"", ""amenity"": ""bar"", ""cuisine"": ""sandwich;tapas"", ""name"": ""Cervejaria Viela"", ""name:de"": ""Brauerei Viela"", ""name:en"": ""Brewery Viela"", ""name:es"": ""Cerveceria Viela"", ""name:fr"": ""Brasserie Viela""}"
Teko Pora,-23.140793,-44.1671489,"{""@id"": ""node/5167889821"", ""amenity"": ""restaurant"", ""name"": ""Teko Pora""}"
Parrillero,-12.9990315,-38.4512088,"{""@id"": ""node/5167982654"", ""amenity"": ""restaurant"", ""cuisine"": ""steackhouse"", ""name"": ""Parrillero""}"
Tampinha,-12.9981337,-38.5122923,"{""@id"": ""node/5167983805"", ""amenity"": ""pub"", ""name"": ""Tampinha""}"
Mariposa,-13.0067102,-38.5237837,"{""@id"": ""node/5169197766"", ""amenity"": ""restaurant"", ""cuisine"": ""international"", ""level"": ""2"", ""name"": ""Mariposa"", ""source"": ""survey""}"
Fonte dos Sabores,-13.01354,-38.4860311,"{""@id"": ""node/5169198064"", ""amenity"": ""restaurant"", ""name"": ""Fonte dos Sabores""}"
Sushi Deli,-13.0142778,-38.4854043,"{""@id"": ""node/5169198065"", ""amenity"": ""restaurant"", ""cuisine"": ""japanese"", ""name"": ""Sushi Deli""}"
Sophia - Natural Italian,38.7076343,-9.1463276,"{""@id"": ""node/5169235621"", ""addr:housenumber"": ""34"", ""addr:postcode"": ""1200-148"", ""addr:street"": ""Pra\u00e7a Dom Lu\u00eds I"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Sophia - Natural Italian"", ""phone"": ""210499710"", ""website"": ""https://www.sophia.com.pt/""}"
Segundo Muelle,38.7076545,-9.1470158,"{""@id"": ""node/5169307924"", ""addr:city"": ""Lisboa"", ""addr:housenumber"": ""29"", ""addr:street"": ""Pra\u00e7a Dom Lu\u00eds I"", ""amenity"": ""restaurant"", ""changing_table"": ""no"", ""check_date"": ""2024-09-25"", ""cuisine"": ""peruvian"", ""description"": ""Aut\u00eantica cozinha peruana."", ""entrance:kerb:height"": ""3cm"", ""entrance:step_count"": ""1"", ""entrance:width"": ""70cm"", ""name"": ""Segundo Muelle"", ""toilets"": ""yes"", ""toilets:fee"": ""no"", ""toilets:wheelchair"": ""no"", ""website"": ""http://segundomuelle.com"", ""wheelchair:turning_circle"": ""yes""}"
DolceRoma,-12.9127245,-38.4942461,"{""@id"": ""node/5169786822"", ""amenity"": ""restaurant"", ""name"": ""DolceRoma""}"
Baita Pizza,-12.9272624,-38.5035405,"{""@id"": ""node/5169838724"", ""amenity"": ""restaurant"", ""name"": ""Baita Pizza""}"
Bar do Nardinho,-24.0772886,-48.3950409,"{""@id"": ""node/5171568195"", ""addr:street"": ""Rua da Tapera"", ""amenity"": ""pub"", ""name"": ""Bar do Nardinho""}"
